MK789656.1	β.2.1.3.1
MZ279713.1	β.1.1.2.33
KJ196292.1	β.2.2.1.5
MN226991.1	β.2.1.3.5
OR793102.1	β.1.1.1.2
KY210920.3	β.1.1.2.1
OL685301.1	β.1.2
MW305566.1	β.1.1.2.28
MG572716.1	β.1.11
PQ582089.1	β.2.2.2.1
PQ207945.1	β.1.1.2.32
OR397780.1	β.1.1.2.23
JN975492.1	β.3.4
MN996298.1	β.1.3.2.1
MW305517.1	β.1.1.3.5
MW305481.1	β.2.1.2.4
LC122890.1	β.1.3.1.8
MW305574.1	β.1.1.2.50
MH218692.1	β.1.3.1.29
MH218667.1	β.1.3.1.10
OR051903.1	β.1.3.1.10
GQ845369.3	β.1.1.2.58
OL685300.1	β.1.2
LC122710.1	β.2.3.1.2
MZ312111.1	β.1.3.1.9
MW305689.1	β.1.3.1.4
MT742777.1	β.1.1.2.42
JX145650.1	β.4.1.5
LC209473.1	β.1.1.1.2
LC122888.1	β.1.3.1.8
LC122922.1	β.1.3.1.22
PV416744.1	β.1.3.2.1
MT712130.1	β.1.1.2.6
MF140665.1	β.1.1.2.27
MT372477.1	β.2.1.3.1
PV394761.1	β.1.1.2.11
MH702279.1	β.1.1.2.38
PQ310125.2	β.1.1.3.2
LC209481.1	β.1.1.2.7
OR687156.1	β.1.1.2.33
MH130046.1	β.2.2.9
PQ304634.1	β.1.1.3.2
MH218647.1	β.2.2.1.3
MW305488.1	β.2.6.2.6
OR536445.1	β.1.3.1.2
AF097917.5	β.4.1.1.2
KC894731.1	β.1.9
PQ195929.1	β.1.1.2.18
PV418617.1	β.1.7.1
MK753010.1	β.1.1.2.1
NC_045762.1	β.1.4.4.2
MT720841.1	β.1.1.2.1
MZ291626.1	β.1.1.2.7
MW305550.1	β.1.3.1.13
LC769703.1	β.1.1.2.1
KF429772.1	β.1.1.2.39
MW305685.1	β.1.3.1.4
AB039776.1	β.1.3.1.22
MH702282.1	β.1.1.2.38
LC342057.1	β.2.4
MK733202.1	β.1.1.7
LC122713.1	β.2.2.3.2
MW305703.1	β.1.1.2.6
MH702259.1	β.1.1.2.24
OP723154.1	β.2.3.1.1
MF140676.1	β.1.3.1.11
OR397776.1	β.1.1.2.23
MH218645.1	β.1.3.1.10
PV232424.1	β.1.1.2.32
KF944110.2	β.1.1.2.24
KJ790198.1	β.1.18
LC209463.1	β.1.1.1.2
MW305597.1	β.1.1.2.41
KY424347.1	β.1.3.1.6
MF140678.1	β.1.3.1.11
LC122856.1	β.1.1.1.2
MW661272.1	β.1.1.2.31
KJ194504.1	β.1.1.3.3
OP686903.1	β.1.1.2.36
MF140680.1	β.1.3.1.11
MW305721.1	β.1.3.1.8
KJ407072.2	β.1.3.1.10
MZ573179.1	β.4.1.4.4
